tweet_id,date_and_time,tweet
1.86842E+17,Mon Apr 02 15:48:07 +0000 2012,Smelly Urine a Red Flag for Kids' UTI:  http://on-msn.com/HOM7df
1.86842E+17,Mon Apr 02 15:48:07 +0000 2012,Certain Children With Autism Show More Improvement Than Others:  http://on-msn.com/HOM6WT
1.86842E+17,Mon Apr 02 15:48:07 +0000 2012,U.S. Advisers Say It's Now Safe to Publish Bird Flu Studies:  http://on-msn.com/HH4SS1
1.85799E+17,Fri Mar 30 18:42:40 +0000 2012,Fewer U.S. Med Students Choose Psychiatry: Report:  http://on-msn.com/HA95nc
1.85799E+17,Fri Mar 30 18:42:40 +0000 2012,Study Weighs In on Diets for Kids:  http://on-msn.com/HA97vk
1.85768E+17,Fri Mar 30 16:39:13 +0000 2012,Justices Meet to Decide Fate of Health-Reform Legislation:  http://on-msn.com/Hns9KN
1.85768E+17,Fri Mar 30 16:39:13 +0000 2012,"When Paramedics Suspect Stroke, They're Usually Right:  http://on-msn.com/Ht4CF3"
1.85768E+17,Fri Mar 30 16:39:13 +0000 2012,Obstructive Sleep Apnea May Be Linked to Depression:  http://on-msn.com/Hnsayr
1.85768E+17,Fri Mar 30 16:39:12 +0000 2012,Two-Thirds of Kids With Autism Have Been Bullied: Study:  http://on-msn.com/Hnsayj
1.85721E+17,Fri Mar 30 13:32:22 +0000 2012,Thyroid Surgery Riskier for Older Patients: Study:  http://on-msn.com/HolxFR
1.85721E+17,Fri Mar 30 13:32:21 +0000 2012,Warm Weather Triggers Early Allergy Season:  http://on-msn.com/HpdAFe
1.85487E+17,Thu Mar 29 22:03:01 +0000 2012,'Superinfected' Patients Give Clues to Fighting HIV:  http://on-msn.com/Hmnw2u
1.85471E+17,Thu Mar 29 20:59:43 +0000 2012,People Stir Up Millions of Bacteria When Entering a Room: Study:  http://on-msn.com/HoGlm3
1.85471E+17,Thu Mar 29 20:59:43 +0000 2012,"Depression Often Follows Stroke, But Treatment Lacking:  http://on-msn.com/Hmcoz0"
1.8544E+17,Thu Mar 29 18:57:02 +0000 2012,Dating Violence Common by 7th Grade: Survey:  http://on-msn.com/HknGSX
1.8544E+17,Thu Mar 29 18:57:02 +0000 2012,Legal Experts Try to Divine the Supreme Court's Health-Care Tea Leaves:  http://on-msn.com/HlLqv0
1.8544E+17,Thu Mar 29 18:57:02 +0000 2012,"Heavier Baby Girls at Higher Risk for Diabetes, Heart Woes as Adults:  http://on-msn.com/HlLsTA"
1.8544E+17,Thu Mar 29 18:57:01 +0000 2012,Wireless Skin Patch Developed to Transmit Medical Info:  http://on-msn.com/HlLquT
1.8544E+17,Thu Mar 29 18:57:00 +0000 2012,Inadequate Bowel Prep May Invalidate Colonoscopy:  http://on-msn.com/HlLsTt
1.85409E+17,Thu Mar 29 16:52:39 +0000 2012,"U.S. Autism Rate Rises to 1 in 88 Kids, CDC Reports:  http://on-msn.com/HoaY8F"
1.85409E+17,Thu Mar 29 16:52:39 +0000 2012,States' Efforts to Boost Cigarette Taxes Slows: CDC:  http://on-msn.com/Hiv4EJ
1.85409E+17,Thu Mar 29 16:52:39 +0000 2012,First Bedside Gene Test Shows Promise:  http://on-msn.com/Hiv4ED
1.85409E+17,Thu Mar 29 16:52:38 +0000 2012,"Stigma, Shame Can Worsen Depression in Lung Cancer Patients:  http://on-msn.com/HoaZtf"
1.85369E+17,Thu Mar 29 14:14:48 +0000 2012,911 Dispatchers May Suffer From Post-Traumatic Stress:  http://on-msn.com/HnAFWV
1.85369E+17,Thu Mar 29 14:14:48 +0000 2012,Immersion Beats Classroom for Mastering a Foreign Tongue: Study:  http://on-msn.com/HnAFWT
1.85369E+17,Thu Mar 29 14:14:47 +0000 2012,Chocolate a Sweet Remedy for Many Ills?:  http://on-msn.com/HhUHW1
1.85166E+17,Thu Mar 29 00:46:30 +0000 2012,Even a Little Drinking May Raise Breast Cancer Risk: Study:  http://on-msn.com/Hp3v9S
1.85135E+17,Wed Mar 28 22:43:18 +0000 2012,Two Experimental Drugs Could Improve Psoriasis Treatment:  http://on-msn.com/HfeLZl
1.85135E+17,Wed Mar 28 22:43:17 +0000 2012,Lifestyle Changes Help Type 2 Diabetics Keep Moving:  http://on-msn.com/HkTTfM
1.85135E+17,Wed Mar 28 22:43:17 +0000 2012,Pay-for-Performance Hospitals Don't Offer Better Care: Study:  http://on-msn.com/HfeLZj
1.8512E+17,Wed Mar 28 21:41:48 +0000 2012,U.S. Cancer Death Rates Continue to Fall: Report:  http://on-msn.com/Hg5fyT
1.8512E+17,Wed Mar 28 21:41:48 +0000 2012,Justices Debate Whether Health-Care Law Can Stand Without Mandate:  http://on-msn.com/HhCuqx
1.8512E+17,Wed Mar 28 21:41:47 +0000 2012,Antipsychotic Drugs Might Raise Heart Attack Risk: Study:  http://on-msn.com/Hg5fyP
1.85089E+17,Wed Mar 28 19:38:51 +0000 2012,Study Reveals Trigger That May Speed Melanoma Growth:  http://on-msn.com/HfFrTm
1.85089E+17,Wed Mar 28 19:38:51 +0000 2012,Gastrointestinal Tumor Patients Live Longer on Cancer Drug:  http://on-msn.com/HfFrTk
1.85057E+17,Wed Mar 28 17:33:22 +0000 2012,FDA Adds More Warnings to Antidepressant's Label:  http://on-msn.com/HfdmM5
1.85057E+17,Wed Mar 28 17:33:22 +0000 2012,Obesity Rates Rise Among Mexican-Americans: Report:  http://on-msn.com/Hfdpre
1.85057E+17,Wed Mar 28 17:33:22 +0000 2012,Older Travelers at Much Higher Risk of Dying From Malaria:  http://on-msn.com/Hfdprc
1.85026E+17,Wed Mar 28 15:29:04 +0000 2012,Rheumatoid Arthritis Patients Who Quit Statins May Face Raised Death Risk:  http://on-msn.com/HfqyEy
1.85026E+17,Wed Mar 28 15:29:04 +0000 2012,Moderate Drinking Might Help Men Live Longer After Heart Attack:  http://on-msn.com/Hfqwws
1.85026E+17,Wed Mar 28 15:29:03 +0000 2012,"Early, Temporary HIV Treatment Can Postpone Long-Term Therapy:  http://on-msn.com/HmgcAN"
1.85026E+17,Wed Mar 28 15:29:03 +0000 2012,Could Unroasted Coffee Beans Help You Shed Pounds?:  http://on-msn.com/Hfqwg8
1.85026E+17,Wed Mar 28 15:29:03 +0000 2012,Analysts Differ on Role of 'Individual Mandate' to Health-Reform Law:  http://on-msn.com/HmgaJ5
1.84636E+17,Tue Mar 27 13:40:08 +0000 2012,Supreme Court Takes on Pivotal Piece of Health-Reform Law:  http://on-msn.com/HgPCKM
1.84636E+17,Tue Mar 27 13:40:08 +0000 2012,"Research Shows How Colds Lead to Coughing, Wheezing:  http://on-msn.com/He7hQB"
1.84636E+17,Tue Mar 27 13:40:08 +0000 2012,Bypass Surgery May Be Better Than Angioplasty for Seniors:  http://on-msn.com/He7hQv
1.84636E+17,Tue Mar 27 13:40:07 +0000 2012,"Black Women, Uninsured Get Worse Ovarian Cancer Care: Study:  http://on-msn.com/HgPCuj"
1.8444E+17,Tue Mar 27 00:42:01 +0000 2012,New Injection Might Lower Tough-to-Treat Cholesterol:  http://on-msn.com/H7fF7R
1.84393E+17,Mon Mar 26 21:36:25 +0000 2012,Supreme Court Begins Review of Affordable Care Act:  http://on-msn.com/H75xgd
1.84393E+17,Mon Mar 26 21:36:25 +0000 2012,"Too Much Sitting  Can  Kill You, Study Suggests:  http://on-msn.com/H75wZT"
1.84393E+17,Mon Mar 26 21:36:25 +0000 2012,Does Chocolate Help You Stay Slim?:  http://on-msn.com/H75uRy
1.84393E+17,Mon Mar 26 21:36:25 +0000 2012,Should Cystic Fibrosis Patients Get So Many Antibiotics?:  http://on-msn.com/H6qjHX
1.84345E+17,Mon Mar 26 18:23:16 +0000 2012,Clot-buster Drug Injection Might Help Some Heart Attack Patients:  http://on-msn.com/H5KoOB
1.84345E+17,Mon Mar 26 18:23:16 +0000 2012,People With Autism May Be Better at Processing Information:  http://on-msn.com/H5KntP
1.8432E+17,Mon Mar 26 16:46:34 +0000 2012,Teen Girl Drivers Likelier to Use Electronic Devices: Study:  http://on-msn.com/H5ViJe
1.8432E+17,Mon Mar 26 16:46:34 +0000 2012,Ob/Gyn Visit a Good Time to Screen for Heart Disease: Study:  http://on-msn.com/H5ViJc
1.8432E+17,Mon Mar 26 16:46:34 +0000 2012,Weight-Loss Surgeries May Beat Standard Treatments for Diabetes:  http://on-msn.com/H5mcMl
1.8432E+17,Mon Mar 26 16:46:33 +0000 2012,'Freezing' Secondary Breast Cancer Tumors Shows Promise:  http://on-msn.com/H5Vh7V
1.8432E+17,Mon Mar 26 16:46:33 +0000 2012,CT Scans Can Spot Heart Trouble Fast:  http://on-msn.com/H5mfaX
1.84273E+17,Mon Mar 26 13:38:21 +0000 2012,"Bed-Sharing, Smoking Play Role in Sudden Infant Death:  http://on-msn.com/H6JzKD"
1.84273E+17,Mon Mar 26 13:38:21 +0000 2012,1 in 5 Pharmacies Hinders Teens' Access to 'Morning-After' Pill: Study:  http://on-msn.com/H6aORN
1.84273E+17,Mon Mar 26 13:38:21 +0000 2012,Bacteria From Mouth Can Lead to Heart Inflammation: Study:  http://on-msn.com/H6Jy9z
1.84273E+17,Mon Mar 26 13:38:20 +0000 2012,Few Young Women With Cancer Take Steps to Preserve Fertility:  http://on-msn.com/H6JzKx
1.83999E+17,Sun Mar 25 19:31:13 +0000 2012,Low 'Bad' Cholesterol Levels May Be Linked to Cancer Risk:  http://on-msn.com/H1K8nU
1.83999E+17,Sun Mar 25 19:31:01 +0000 2012,Both Too Little and Too Much Sleep Bad for the Heart: Study:  http://on-msn.com/H7gT0I
1.83999E+17,Sun Mar 25 19:31:01 +0000 2012,Could Soy Help Lower Your Blood Pressure?:  http://on-msn.com/H7gT0E
1.83953E+17,Sun Mar 25 16:25:37 +0000 2012,"Don't Forget to Eat Your Fruits, Veggies ... and Popcorn?:  http://on-msn.com/H1QmFv"
1.83625E+17,Sat Mar 24 18:43:44 +0000 2012,Showing Patients Images of Their Clogged Arteries a Powerful Wake-Up Call:  http://on-msn.com/GXwIXk
1.83594E+17,Sat Mar 24 16:40:12 +0000 2012,Stem-Cell Trial Failed to Treat Heart Failure:  http://on-msn.com/H0UamV
1.83547E+17,Sat Mar 24 13:34:45 +0000 2012,Low-Dose Daily Aspirin Enough to Help Heart Attack Patients: Study:  http://on-msn.com/GUYcl2
1.83306E+17,Fri Mar 23 21:35:17 +0000 2012,"Caring Teachers May Help Keep Kids From Trying Alcohol, Drugs:  http://on-msn.com/GSeWt9"
1.8329E+17,Fri Mar 23 20:32:59 +0000 2012,"Talking About Weight Tied to Poor Self-Image, Depression: Study:  http://on-msn.com/GWtGD8"
1.83259E+17,Fri Mar 23 18:28:16 +0000 2012,Hormonal Changes May Trigger Migraines in Some Women:  http://on-msn.com/GUDxYS
1.83259E+17,Fri Mar 23 18:28:16 +0000 2012,"Coffee Doesn't Affect Psoriasis Risk After All, Researchers Say:  http://on-msn.com/GUDAUn"
1.83252E+17,Fri Mar 23 18:02:44 +0000 2012,9 Reasons You Are Losing Your Hair:  http://on-msn.com/GRQZxE
1.83252E+17,Fri Mar 23 18:02:44 +0000 2012,Simple Remedies for 7 Strange Smells:  http://on-msn.com/GRR0Bz
1.83228E+17,Fri Mar 23 16:23:50 +0000 2012,Patient Sexual History Key to Good Ob-Gyn Care:  http://on-msn.com/GRSQ3J
1.83228E+17,Fri Mar 23 16:23:50 +0000 2012,ADHD Diagnosis Rates Rose Sharply in Past Decade:  http://on-msn.com/GRmo6M
1.83228E+17,Fri Mar 23 16:23:50 +0000 2012,Study Might Explain Brain Overgrowth Seen in Autism:  http://on-msn.com/GRmo6K
1.83228E+17,Fri Mar 23 16:23:50 +0000 2012,"Helpline, Free Nicotine Patches Don't Help Smokers Quit: Study:  http://on-msn.com/GRmmvv"
1.83228E+17,Fri Mar 23 16:23:49 +0000 2012,Treating Gum Disease May Help Diabetics Avoid Complications:  http://on-msn.com/GRmmvr
1.83189E+17,Fri Mar 23 13:49:03 +0000 2012,Obese Women at Higher Risk of Breast Cancer Recurrence: Study:  http://on-msn.com/GTmCG2
1.83189E+17,Fri Mar 23 13:49:02 +0000 2012,Living Alone Linked to Greater Risk of Depression: Study:  http://on-msn.com/GW0624
1.83189E+17,Fri Mar 23 13:49:02 +0000 2012,"Most Anal Lesions Don't Cause Cancer in Men, Research Shows:  http://on-msn.com/GW061Z"
1.83189E+17,Fri Mar 23 13:49:02 +0000 2012,Vacationing With a Wanderer Demands Planning:  http://on-msn.com/GTmDJY
1.83189E+17,Fri Mar 23 13:49:01 +0000 2012,"When a Child With Autism Wanders, It's Crucial to Stay a Step Ahead:  http://on-msn.com/GW05LE"
1.82954E+17,Thu Mar 22 22:16:42 +0000 2012,Age of Live Kidney Donor Makes Little Difference in Organ's Health:  http://on-msn.com/GRKPhc
1.82954E+17,Thu Mar 22 22:16:42 +0000 2012,Common Respiratory Virus Affecting Many Young Children:  http://on-msn.com/GRKRFL
1.82938E+17,Thu Mar 22 21:14:17 +0000 2012,FDA Mulls Expanding Patients' Access to Certain Drugs:  http://on-msn.com/GNS2Nh
1.82938E+17,Thu Mar 22 21:14:17 +0000 2012,"Parents Should Lead By Example in Weight Loss, Study Finds:  http://on-msn.com/GNS2x1"
1.82907E+17,Thu Mar 22 19:10:59 +0000 2012,"U.S. Tuberculosis Cases Hit Record Low, CDC Says:  http://on-msn.com/GR8Wwy"
1.82907E+17,Thu Mar 22 19:10:59 +0000 2012,Dense Breasts May Be Linked to Cancer Recurrence:  http://on-msn.com/GN9buI
1.82907E+17,Thu Mar 22 19:10:59 +0000 2012,Hair Care Can Pose Health Risks for Black Women:  http://on-msn.com/GN9826
1.82907E+17,Thu Mar 22 19:10:58 +0000 2012,Could Two Words Help You Resist Temptation?:  http://on-msn.com/GN9822
1.82876E+17,Thu Mar 22 17:07:47 +0000 2012,Antidepressants May Raise Risk for Pregnancy Complication:  http://on-msn.com/GQE28Z
1.82876E+17,Thu Mar 22 17:07:46 +0000 2012,Breathing Smog in Pregnancy Linked to Child's Behavior Problems:  http://on-msn.com/GQE1SF
1.82876E+17,Thu Mar 22 17:07:46 +0000 2012,Adults Seem to Have Most Impact on Teens' School Success:  http://on-msn.com/GQE1Sy
1.82876E+17,Thu Mar 22 17:07:46 +0000 2012,Allergies Ahead of Schedule in Eastern United States:  http://on-msn.com/GQE4xB
1.82829E+17,Thu Mar 22 14:01:38 +0000 2012,"Fewer Americans Tying the Knot, Survey Shows:  http://on-msn.com/GMUKWj"
1.82829E+17,Thu Mar 22 14:01:38 +0000 2012,Obesity Linked to Poorer Mental Skills in Seniors:  http://on-msn.com/GMUNkK
1.82829E+17,Thu Mar 22 14:01:38 +0000 2012,Analysts Debate Importance of the 'Individual Mandate' to Health-Reform Law:  http://on-msn.com/GLIiJF
1.82829E+17,Thu Mar 22 14:01:38 +0000 2012,Medicaid Expansion Is a Key Part of Affordable Care Act:  http://on-msn.com/GMUN4m
1.82829E+17,Thu Mar 22 14:01:37 +0000 2012,Legal Experts See a Close Win for Health-Reform Law:  http://on-msn.com/GMUN4k
1.82588E+17,Wed Mar 21 22:02:15 +0000 2012,Statin Alternative Looks Promising in Early Trials:  http://on-msn.com/GJIzcS
1.82588E+17,Wed Mar 21 22:02:15 +0000 2012,New Drug Bests Standard Treatment for Certain Strokes:  http://on-msn.com/GJIzcO
1.82572E+17,Wed Mar 21 21:00:15 +0000 2012,Hospitalization May Hasten Seniors' Memory Decline:  http://on-msn.com/GL6ut3
1.82541E+17,Wed Mar 21 18:56:53 +0000 2012,"U.S. Underestimates Long-Term Costs of Obesity, Experts Say:  http://on-msn.com/GKzFMR"
1.82541E+17,Wed Mar 21 18:56:53 +0000 2012,New Blood Test May Predict Heart Attack:  http://on-msn.com/GKzGQI
1.82541E+17,Wed Mar 21 18:56:53 +0000 2012,Research Spots Potential New Target in Fight Against Baldness:  http://on-msn.com/GJyvOO
1.82541E+17,Wed Mar 21 18:56:52 +0000 2012,"Antibiotics Useless for Most Sinus Infections, Experts Say:  http://on-msn.com/GKzDVg"
1.82518E+17,Wed Mar 21 17:24:07 +0000 2012,Brain Scans Suggest How Alzheimer's Spreads:  http://on-msn.com/GGGi0K
1.82518E+17,Wed Mar 21 17:24:06 +0000 2012,Two Studies Find Routine Mammography Saves Lives:  http://on-msn.com/GIMwkz
1.82518E+17,Wed Mar 21 17:24:06 +0000 2012,U.S. Health Systems Not Ready for Catastrophes: Report:  http://on-msn.com/GGGjSq
1.82518E+17,Wed Mar 21 17:24:05 +0000 2012,Foods' Aromas Might Help You Lose Weight:  http://on-msn.com/GGGjSm
1.82463E+17,Wed Mar 21 13:47:08 +0000 2012,Alternative Medicine May Help Ease Chronic Sinusitis:  http://on-msn.com/GGS8WX
1.82463E+17,Wed Mar 21 13:47:08 +0000 2012,Fatty Meals Could Trigger Inflammation for Diabetics:  http://on-msn.com/GGS8WV
1.82463E+17,Wed Mar 21 13:47:07 +0000 2012,Pregnancy Safe for Women With Estrogen-Sensitive Breast Cancer:  http://on-msn.com/GH5HL7
1.82253E+17,Tue Mar 20 23:50:17 +0000 2012,More Evidence Shows That Daily Aspirin Might Combat Cancer:  http://on-msn.com/GERoFW
1.82253E+17,Tue Mar 20 23:50:16 +0000 2012,Blood Pressure Variance Between Arms Points to Heart Risk:  http://on-msn.com/GG4zEs
1.82221E+17,Tue Mar 20 21:45:59 +0000 2012,Northeast U.S. Should Brace for Spike in Lyme Disease: Expert:  http://on-msn.com/GEtDOd
1.82221E+17,Tue Mar 20 21:45:58 +0000 2012,Corner Stores Stock Healthier Foods After Aid Program Changes:  http://on-msn.com/GEtFWq
1.82214E+17,Tue Mar 20 21:14:57 +0000 2012,Physician Misconduct Showing Up on the Internet: Survey:  http://on-msn.com/GFejR0
1.82214E+17,Tue Mar 20 21:14:57 +0000 2012,Stem Cell Therapy Could Boost Kidney Transplant Success: Study:  http://on-msn.com/GERppW
1.82214E+17,Tue Mar 20 21:14:57 +0000 2012,Adrenaline Therapy for Cardiac Arrest Linked to Worse Outcomes:  http://on-msn.com/GERppQ
1.82214E+17,Tue Mar 20 21:14:57 +0000 2012,Vitamin E Supplements Don't Affect Heart Failure Risk: Study:  http://on-msn.com/GFejQU
1.82175E+17,Tue Mar 20 18:40:43 +0000 2012,Infants' Faces Trigger Caregiving Impulse in Adults' Brains:  http://on-msn.com/GCP1Rn
1.82175E+17,Tue Mar 20 18:40:43 +0000 2012,Insects Behind Chagas Disease Are Feeding on Humans in the U.S.:  http://on-msn.com/GCOYVT
1.82175E+17,Tue Mar 20 18:40:42 +0000 2012,Some People More Prone to Drinking Blackouts: Study:  http://on-msn.com/GCP0gp
1.82143E+17,Tue Mar 20 16:35:45 +0000 2012,Study Suggests Mental 'Fog' of Menopause Is Real:  http://on-msn.com/GDq8UR
1.82143E+17,Tue Mar 20 16:35:45 +0000 2012,Less Heart Disease Among Women in Wealthier States: Study:  http://on-msn.com/GDXXYO
1.82143E+17,Tue Mar 20 16:35:45 +0000 2012,Ibuprofen May Ward Off Altitude Sickness:  http://on-msn.com/GDY0E1
1.82097E+17,Tue Mar 20 13:29:38 +0000 2012,Many Americans Ambivalent Over Laws Aimed at Healthy Living:  http://on-msn.com/GCScuo
1.81854E+17,Mon Mar 19 21:24:53 +0000 2012,Less Invasive Hernia Procedure Easier on Patients: Study:  http://on-msn.com/FRV35a
1.81854E+17,Mon Mar 19 21:24:52 +0000 2012,Study Explains How Shock Therapy Might Ease Severe Depression:  http://on-msn.com/FSAfXL
1.81854E+17,Mon Mar 19 21:24:52 +0000 2012,New Type 2 Diabetes Drug Helps Lower Blood Sugar: Study:  http://on-msn.com/FSAfXJ
1.81854E+17,Mon Mar 19 21:24:52 +0000 2012,Secondhand Smoke in Childhood Linked to Lung Disease Years Later:  http://on-msn.com/FSAe5X
1.81846E+17,Mon Mar 19 20:53:19 +0000 2012,Exercise May Trigger Orgasm in Some Women:  http://on-msn.com/FSq8lB
1.81846E+17,Mon Mar 19 20:53:18 +0000 2012,Antioxidants May Not Help Alzheimer's Patients:  http://on-msn.com/FSq59v
1.81846E+17,Mon Mar 19 20:53:17 +0000 2012,Lightheadedness Upon Standing Could Signal Heart Risk:  http://on-msn.com/FRNMCr
1.81846E+17,Mon Mar 19 20:53:17 +0000 2012,ICU May Not Be Necessary After Sleep Apnea Surgery:  http://on-msn.com/FROEa7
1.81815E+17,Mon Mar 19 18:49:27 +0000 2012,Appeals Court Backs FDA Move for Graphic Images on Cigarette Packs:  http://on-msn.com/yU50EU
1.81815E+17,Mon Mar 19 18:49:26 +0000 2012,Medicaid Patients Go to ERs More Often: Study:  http://on-msn.com/whtrY6
1.81783E+17,Mon Mar 19 16:45:33 +0000 2012,Could Statins Help Prevent Pneumonia?:  http://on-msn.com/AoaAYX
1.81783E+17,Mon Mar 19 16:45:33 +0000 2012,Excessive Drinking Costs U.S. Colleges Millions Annually:  http://on-msn.com/wEDwCl
1.81783E+17,Mon Mar 19 16:45:32 +0000 2012,Kids Willing to Fail May Perform Better Academically:  http://on-msn.com/FQZiwE
1.81736E+17,Mon Mar 19 13:38:23 +0000 2012,Kids of Meth-Using Moms at Risk of Behavioral Woes:  http://on-msn.com/AvjtKc
1.81736E+17,Mon Mar 19 13:38:22 +0000 2012,Kids Using Synthetic Pot a Growing Public Health Concern:  http://on-msn.com/FRhQM1
1.81736E+17,Mon Mar 19 13:38:22 +0000 2012,"Mothers of Kids With Autism Earn Less, Study Shows:  http://on-msn.com/yvLENX"
1.81378E+17,Sun Mar 18 13:52:21 +0000 2012,Keep Youth Baseball Players Safe on the Field:  http://on-msn.com/ABQldP
1.81378E+17,Sun Mar 18 13:52:21 +0000 2012,Varicose Veins Keep Some in Long Pants All Year:  http://on-msn.com/FQ6wNI
1.8101E+17,Sat Mar 17 13:33:03 +0000 2012,Following Heart-Healthy Behaviors May Lengthen Your Life:  http://on-msn.com/wFGW9o
1.8101E+17,Sat Mar 17 13:33:02 +0000 2012,Spring Break Boozing May Put Young Brains at Risk:  http://on-msn.com/zE5tQW
1.80776E+17,Fri Mar 16 22:01:05 +0000 2012,Genes May Hold the Key to Aging Skin:  http://on-msn.com/xAQEnQ
1.80769E+17,Fri Mar 16 21:33:12 +0000 2012,Tooting Your Horn Can Raise Risk for Skin Condition:  http://on-msn.com/FOpaHJ
1.80769E+17,Fri Mar 16 21:33:12 +0000 2012,"Deaf People Have More Mental Health Problems, Less Access to Care:  http://on-msn.com/FOp9na"
1.80753E+17,Fri Mar 16 20:30:02 +0000 2012,Depression Tied to Earlier Death in Heart Patients:  http://on-msn.com/zUkafw
1.80753E+17,Fri Mar 16 20:30:02 +0000 2012,"Half of Stroke Victims Don't Call 911, Research Shows:  http://on-msn.com/yv578O"
1.80722E+17,Fri Mar 16 18:25:51 +0000 2012,National Screening Urged to Detect Eye Disease in Blacks:  http://on-msn.com/FOtKmp
1.80698E+17,Fri Mar 16 16:52:53 +0000 2012,Psoriasis Patients May Face Higher Heart Risk:  http://on-msn.com/yyfRSl
1.80698E+17,Fri Mar 16 16:52:52 +0000 2012,Researcher Uses Genomics to Predict His Odds for Disease:  http://on-msn.com/AuiA7R
1.80698E+17,Fri Mar 16 16:52:52 +0000 2012,"With Spanking, Nature and Nurture Create More Aggression, Study Suggests:  http://on-msn.com/AbK4oj"
1.80698E+17,Fri Mar 16 16:52:51 +0000 2012,Poor Reading Skills Might Be Fatal for Older Folks:  http://on-msn.com/yTDL0c
1.80698E+17,Fri Mar 16 16:52:51 +0000 2012,"As White Rice Intake Rises, So May Your Risk for Diabetes:  http://on-msn.com/AxggZ0"
1.8044E+17,Thu Mar 15 23:47:11 +0000 2012,Stressed Parents May Affect Preemie Behavior Later:  http://on-msn.com/AjKjVO
1.80409E+17,Thu Mar 15 21:42:24 +0000 2012,"New Clues to Link Between Fatty Diet, Colon Cancer:  http://on-msn.com/wXqExG"
1.80393E+17,Thu Mar 15 20:39:58 +0000 2012,Many Alcoholics Suffered Childhood Trauma: Study:  http://on-msn.com/wQhwPa
1.80393E+17,Thu Mar 15 20:39:57 +0000 2012,Bike Trail in Poorer Neighborhood Boosts Exercise:  http://on-msn.com/AB63e6
1.80393E+17,Thu Mar 15 20:39:57 +0000 2012,Electronic Diary Helped Obese Adults Stick to Weight-Loss Plan:  http://on-msn.com/yt2tYU
1.80364E+17,Thu Mar 15 18:43:12 +0000 2012,How Daily Habits Can Have Big Health Payoffs:  http://on-msn.com/wYMqwR
1.80364E+17,Thu Mar 15 18:43:11 +0000 2012,Rare Disease Day:  http://on-msn.com/xbE8Av
1.80364E+17,Thu Mar 15 18:43:11 +0000 2012,10 Overhyped Health Products:  http://on-msn.com/zXAvAp
1.80362E+17,Thu Mar 15 18:35:31 +0000 2012,"Deeper Voices Win Over Voters, Study Finds:  http://on-msn.com/x5LxbN"
1.8033E+17,Thu Mar 15 16:29:28 +0000 2012,CDC Launches Graphic Anti-SmokingCampaign:  http://on-msn.com/wDy3PL
1.8033E+17,Thu Mar 15 16:29:28 +0000 2012,Could Trans Fats Make You Cranky?:  http://on-msn.com/zDjxxr
1.8033E+17,Thu Mar 15 16:29:27 +0000 2012,Fetal Exposure to Cellphone Radiation Tied to ADHD-Like Symptoms in Mice:  http://on-msn.com/A2el5d
1.8033E+17,Thu Mar 15 16:29:27 +0000 2012,Hospital Saved Millions by Keeping Close Eye on Antibiotic Use:  http://on-msn.com/xhTavC
1.8033E+17,Thu Mar 15 16:29:27 +0000 2012,Cadmium in Diet May Increase Breast Cancer Risk:  http://on-msn.com/zrhz5I
1.80291E+17,Thu Mar 15 13:54:51 +0000 2012,Many Women Say No to Breast-Feeding for 6 Months: Survey:  http://on-msn.com/zZow5e
1.80291E+17,Thu Mar 15 13:54:48 +0000 2012,Too Much Exercise Delays Pregnancy in Normal-Weight Women: Study:  http://on-msn.com/zR8ZE8
1.80291E+17,Thu Mar 15 13:54:48 +0000 2012,Giving Birth to Small Babies Linked to Heart Disease in Moms: Study:  http://on-msn.com/zx1vik
1.80291E+17,Thu Mar 15 13:54:47 +0000 2012,Eyes a Window Into Brain Health: Study:  http://on-msn.com/xQzqxE
1.80046E+17,Wed Mar 14 21:39:42 +0000 2012,Most Women Need Pap Test Only Every 3 Years: U.S. Panel:  http://on-msn.com/zpbTuG
1.80046E+17,Wed Mar 14 21:39:42 +0000 2012,New Gel Treats Precancerous Skin Condition in Days: Study:  http://on-msn.com/wgUII9
1.80046E+17,Wed Mar 14 21:39:41 +0000 2012,Detailed Gene Scan Might Help Guide Leukemia Treatment:  http://on-msn.com/y27UTT
1.80046E+17,Wed Mar 14 21:39:41 +0000 2012,Study Finds PSA Testing Cuts Prostate Cancer Death Risk:  http://on-msn.com/yyDkUN
1.80046E+17,Wed Mar 14 21:39:41 +0000 2012,Experimental Pill May Ease Multiple Sclerosis Disability:  http://on-msn.com/xKdODc
1.8003E+17,Wed Mar 14 20:37:28 +0000 2012,U.S. Deaths From Gastro Infections Doubled Over 8 Years: CDC:  http://on-msn.com/zbSmDe
1.8003E+17,Wed Mar 14 20:37:28 +0000 2012,"Anti-Smoking Efforts Saved 795,000 Lives Over 25 Years: Study:  http://on-msn.com/AafIXm"
1.8003E+17,Wed Mar 14 20:37:28 +0000 2012,Recent Rise Seen in Foodborne Diseases From Imports: CDC:  http://on-msn.com/xwhRRv
1.8003E+17,Wed Mar 14 20:37:27 +0000 2012,Watching Movie Stars Light Up May Spur Kids to Smoke:  http://on-msn.com/xO4Rar
1.8003E+17,Wed Mar 14 20:37:27 +0000 2012,Lack of Sleep May Give You the Munchies:  http://on-msn.com/yBuFBh
1.79998E+17,Wed Mar 14 18:31:45 +0000 2012,Brisk Daily Walk Could Counter 'Obesity Genes':  http://on-msn.com/x7Ynrk
