tweet_id,date_and_time,tweet
4.3842E+17,Tue Feb 25 21:09:18 +0000 2014,Blood pressure too high? Consider going vegetarian. Study by @PCRM in @JAMAInternalMed http://lat.ms/1c5AgM1
4.3841E+17,Tue Feb 25 20:26:33 +0000 2014,"USPSTF, part of @HHSGov, finalizes its advice against taking vitamins to prevent cancer, heart disease. http://lat.ms/1bJELLM"
4.38379E+17,Tue Feb 25 18:25:06 +0000 2014,"Evidence is mounting that acetaminophen, active ingredient in Tylenol, may influence brain development in utero. http://lat.ms/1bHOMsU"
4.38072E+17,Mon Feb 24 22:04:04 +0000 2014,"Taking acetaminophen, active ingredient in Tylenol, while pregnant may boost ADHD risk in children. via @JAMAPeds http://lat.ms/MVCQbV"
4.38034E+17,Mon Feb 24 19:35:15 +0000 2014,"MT @LATErynbrown Meet the actors who play patients, drawing med students into caregiver roles @LATColumnOne http://lat.ms/1dp9MzR"
4.37993E+17,Mon Feb 24 16:50:17 +0000 2014,"RT @LATErynbrown ICYMI: Health authorities in CA investigating sporadic, polio-like illnesses in children http://lat.ms/1pgKIUh"
4.37603E+17,Sun Feb 23 15:00:59 +0000 2014,"When @torreyla + @kwalamandel get in their #surfing #LATFit, they manage to reserve the beach all for themselves &gt;..."
4.37256E+17,Sat Feb 22 16:00:39 +0000 2014,Hold your horses! There's a fitness tracker for Fido &gt; http://ow.ly/tLEfB New #LATfit recruits? H/T @omgponiez CC: @Kyoshino @MyLastBite
4.37057E+17,Sat Feb 22 02:50:13 +0000 2014,"“We’ve engineered physical activity out of our daily lives,"" Edward Archer tells @LATsciguy. @UABnews. http://lat.ms/1h7pDXZ"
4.37046E+17,Sat Feb 22 02:07:41 +0000 2014,"Alaskans have the best emotional health in the U.S. and North Dakotans have best physical health, @galluppoll says. http://lat.ms/1jmp2lY"
4.37045E+17,Sat Feb 22 02:04:25 +0000 2014,North Dakota: The paragon of well-being in America! @DeborahNetburn explains: http://lat.ms/1jmp2lY
4.37042E+17,Sat Feb 22 01:50:20 +0000 2014,"What do people do all day? For many, the answer is: Almost nothing. http://lat.ms/1h7pDXZ"
4.37039E+17,Sat Feb 22 01:38:20 +0000 2014,"Do you have a Fitbit Force? Force recalled after complaints about irritations, burns &gt; http://lati.ms/tSC3W"
4.37028E+17,Sat Feb 22 00:55:10 +0000 2014,"RT @LANow: Amid Calif.'s record-setting flu season, a new threat: potentially deadly measles http://lat.ms/1gTnr6P via @LATerynbrown"
4.36899E+17,Fri Feb 21 16:25:09 +0000 2014,An #LATFit nominee for #BWOPE (Best Workout Partner Ever!) &gt; @montano_mariee + her trail running buddy: http://pbs.twimg.com/media/BgvNoclCcAA9Mwo.jpg
4.36886E+17,Fri Feb 21 15:32:35 +0000 2014,"How did I miss this &gt; RT @bennyjohnson: Calvin Coolidge, exercising like a gentleman http://pbs.twimg.com/media/BgtHo66CMAA2rjY.jpg via @lauraelizdavis #LATFit"
4.36881E+17,Fri Feb 21 15:11:38 +0000 2014,Who says a desk lunch needs to be boring? Not @MyLastBite &gt; Her #LATFit  #HappyDeskLunch: http://pbs.twimg.com/media/Bg3Y29wCcAA72-z.jpg
4.36675E+17,Fri Feb 21 01:31:56 +0000 2014,"RT @LATkarenkaplan: This year's flu is hitting 18-to-64-yr-olds particularly hard, @CDCgov says. It's not too late to get a flu shot. http:…"
4.36666E+17,Fri Feb 21 00:57:24 +0000 2014,Do you work out? So do scientists. They've made muscle fibers from fishing line that are 100X stronger than yours. http://lat.ms/Mfn1vG
4.36659E+17,Fri Feb 21 00:30:31 +0000 2014,It's not too late to get your flu shot -- and if you're between the ages of 18 and 64 you really should. http://lat.ms/1jO4AtH
4.36658E+17,Fri Feb 21 00:25:02 +0000 2014,ICYMI MT @LATerynbrown @chadterhune L.A. County to docs: Report measles immediately amid rise in cases  http://latimes.com/local/lanow/la…...
4.36581E+17,Thu Feb 20 19:18:36 +0000 2014,RT @hiltzikm: The anti-vaccination movement brings measles home to California--your state could be next: http://ow.ly/tNTyk
4.36565E+17,Thu Feb 20 18:15:19 +0000 2014,"Who does a better job sitting still in an MRI scanner, humans or these guys? http://ow.ly/i/4F2gZ http://lat.ms/1jSUX0c"
4.36323E+17,Thu Feb 20 02:16:10 +0000 2014,"Sedentary behavior leads to disability in the 60+ crowd, study finds. @marymacvean suggests stand-up bingo. http://lat.ms/1gXX1QX"
4.36299E+17,Thu Feb 20 00:41:19 +0000 2014,Cancer screening expert tells radiologists to stop acting like politicians and start acting like scientists. http://lat.ms/1eTUQZY
4.36291E+17,Thu Feb 20 00:06:05 +0000 2014,"Thanks, @Noellecarter for these #glutenfree ideas; http://lat.ms/1eSisy9"
4.36289E+17,Thu Feb 20 00:00:35 +0000 2014,Stop with the instant messages and emails! Get up! Study says so: http://lat.ms/1mukO0o
4.3627E+17,Wed Feb 19 22:43:36 +0000 2014,Have you suspected that stress makes your headaches worse? (Especially migraines?) New study says you were right: http://lat.ms/1gWTLoF
4.36224E+17,Wed Feb 19 19:40:31 +0000 2014,About 70% of breast cancer tumors are fueled by estrogen. New test suggests Paxil prompts body to make more of it. http://lat.ms/1d0lhOb
4.36195E+17,Wed Feb 19 17:46:09 +0000 2014,New test from @CityofHope suggests Paxil (treatment for depression and hot flashes) may promote breast cancer. http://lat.ms/1d0lhOb
4.35915E+17,Tue Feb 18 23:15:18 +0000 2014,#LATFit done and DONE! RT @brigettebrugada Boom! #LATFit #hiking (@ Runyon Canyon Park - @runyoncanyon_la) http://4sq.com/1f9Lqj6
4.35909E+17,Tue Feb 18 22:51:27 +0000 2014,Another reason to appreciate wine: Grape vines have rendered harmless a bacterium that used to give people zits! http://lat.ms/1eO4xJq
4.35875E+17,Tue Feb 18 20:35:23 +0000 2014,"It's like crash-test dummies, but with football helmets instead of cars. This research could reduce concussion risk. http://lat.ms/ManL57"
4.35513E+17,Mon Feb 17 20:37:04 +0000 2014,Do stress hormones drive volatility in financial markets? The effects of cortisol on traders http://lat.ms/1eJnZan @montemorin
4.34455E+17,Fri Feb 14 22:31:08 +0000 2014,@FDALawyers You'd have to ask the folks at @KinseyInstitute ....
4.34451E+17,Fri Feb 14 22:17:59 +0000 2014,Do Americans have more sex on #ValentinesDay than on other days of the year? You can help researchers find out. http://lat.ms/1kI2Oxy
4.34437E+17,Fri Feb 14 21:20:17 +0000 2014,"RT @ronlin: Flu deaths in California reach 243; http://www.latimes.com/local/lanow/la-me-ln-flu-deaths-california-20140214,0,2777878.story @LATerynbrown"
4.34391E+17,Fri Feb 14 18:16:07 +0000 2014,"Birds do it. Bees do it. Sharks, spiders and pintail ducks have some unusual ways of doing it too. #ValentinesDay http://lat.ms/1ovdq3i"
4.34176E+17,Fri Feb 14 04:05:03 +0000 2014,"Magnesium sulfate is a bust in @UCLAHealth stroke trial, but stroke victims in LA County win anyway. http://lat.ms/NHEnD8"
4.34136E+17,Fri Feb 14 01:24:21 +0000 2014,"Clinical trial did not bear out an experimental stroke treatment, but it did improve stroke care for SoCal patients. http://lat.ms/NHEnD8"
4.34069E+17,Thu Feb 13 20:58:16 +0000 2014,"Study of oil spill effects on tuna includes a heart warning for humans, says Barbara Block @StanfordWoodsIE http://lat.ms/1dLrE7g"
4.34041E+17,Thu Feb 13 19:05:19 +0000 2014,Computer problems are delaying nursing licenses in Calif. Will grads be able to start new jobs? Via @LATerynbrown http://lat.ms/1kF91dJ
4.33813E+17,Thu Feb 13 04:01:12 +0000 2014,New Neurology study confirms that moms pass on #Alzheimers risk more than dads.  @GreenJournal via @LATMelissaHealy http://lat.ms/MM8nMV
4.33752E+17,Wed Feb 12 23:59:06 +0000 2014,"If you have 2 parents with Alzheimer's, your brain probably has signs of the disease even if you have 0 symptoms. http://lat.ms/MM8nMV"
4.33742E+17,Wed Feb 12 23:19:08 +0000 2014,Study of breast cancer patients w BRCA1/2 mutations indirectly confirms Angelina Jolie's double-mastectomy decision. http://lat.ms/MLIoVU
4.33738E+17,Wed Feb 12 23:02:26 +0000 2014,“Creating a contest with somebody’s life is kind of like the Hunger Games.” @RenfrewCenter expert on @biggestlosernbc http://lat.ms/1nuRF05
4.33702E+17,Wed Feb 12 20:41:05 +0000 2014,New research in @BMJ_company helps some women with breast cancer make difficult decision about mastectomy: http://lat.ms/MLIoVU
4.33701E+17,Wed Feb 12 20:36:37 +0000 2014,@ihatescrunchies Agreed!
4.33679E+17,Wed Feb 12 19:06:32 +0000 2014,The generosity of kidney donors comes at a price. @LATMelissaHealy explains why: http://lat.ms/1bN74DU
4.3367E+17,Wed Feb 12 18:34:32 +0000 2014,"From #sochi, not too long ago, people handed cigarettes out on the street. Thanks @betswrites. http://lat.ms/1j4NTKa"
4.33461E+17,Wed Feb 12 04:40:17 +0000 2014,There's growing realization that all is not well with mammography. H. Gilbert Welch on latest @BMJ_company study. http://lat.ms/1iMZP3W
4.33443E+17,Wed Feb 12 03:30:07 +0000 2014,"530 years after his death, King Richard III donates his DNA to science. http://lat.ms/1eSrSOD"
4.33414E+17,Wed Feb 12 01:35:09 +0000 2014,Why don't mammograms seem to prevent breast cancer deaths? Because breast cancer treatment has improved so much. http://lat.ms/1iMZP3W
4.33404E+17,Wed Feb 12 00:54:14 +0000 2014,"Mammograms find more breast cancers but don't necessarily prevent deaths, new @BMJ_company study finds. via @montemorin..."
4.33375E+17,Tue Feb 11 22:59:19 +0000 2014,"Of 5 bills that would make it harder to skip vaccinations, 3 passed. Of 31 that would make it easier, 0 passed. http://lat.ms/1bKbjjs"
4.33371E+17,Tue Feb 11 22:44:34 +0000 2014,"If you think YOUR life is stressful, be glad you're not a teenager! @DeborahNetburn on @APA survey. http://lat.ms/1lxZ0Np"
4.33338E+17,Tue Feb 11 20:35:10 +0000 2014,"Is your kid caffeinated today? There's a 73% chance that the answer is yes, according to data from @CDCgov http://lat.ms/1gqaC1J"
4.33293E+17,Tue Feb 11 17:32:52 +0000 2014,The good news: Fewer kids drinking soda. The bad news: More kids drinking coffee. via @DeborahNetburn http://lat.ms/1gqaC1J
4.33292E+17,Tue Feb 11 17:31:21 +0000 2014,RT @LATsciguy: The real affluenza: http://lati.ms/tvXJc  via @LATkarenkaplan
4.33092E+17,Tue Feb 11 04:15:03 +0000 2014,Study highlights a downside of economic development: More preventable chronic diseases. http://lat.ms/1bPEMM0
4.33082E+17,Tue Feb 11 03:35:03 +0000 2014,"Scientists create old-school method for ""printing"" living cells, based on 1,800-yr-old tech from China. http://lat.ms/1h5L5zA"
4.33072E+17,Tue Feb 11 02:55:03 +0000 2014,"Trivia from new sex study: At midlife, white women are 3x more likely to be sexually active than non-white women. http://lat.ms/1lr8R7z"
4.33041E+17,Tue Feb 11 00:55:02 +0000 2014,Are you ready for the newest #superfruits? Valerie Nelson checked them out. http://lat.ms/LXNb6P
4.3304E+17,Tue Feb 11 00:50:29 +0000 2014,"Warning: TVs, cars &amp; computers may be hazardous to your health. Esp if you live in the developing world. @CMAJ_News http://lat.ms/1bPEMM0"
4.32994E+17,Mon Feb 10 21:46:03 +0000 2014,"Sex is not something that women outgrow, at least through middle age, new research shows. http://lat.ms/1lr8R7z"
4.31981E+17,Sat Feb 08 02:40:14 +0000 2014,What if a drug to prevent autism spectrum disorders were already out there? Researchers say this might be the case: http://lat.ms/1baGM3K
4.31954E+17,Sat Feb 08 00:52:50 +0000 2014,"TRIVIA ""Quebec beer-drinkers' cardiomyopathy"" is a real ailment; u get it by putting cobalt in beer to improve foam. http://lat.ms/1fQeBGr"
4.31924E+17,Fri Feb 07 22:53:39 +0000 2014,TV's Dr. House helps real-life docs diagnose their patient with cobalt poisoning. @TheLancet via @LATkarenkaplan http://lat.ms/1fQeBGr
4.3155E+17,Thu Feb 06 22:07:03 +0000 2014,Can you blame birth order for your extra pounds? Small @SciReports study suggests you can. via @LATkarenkaplan http://lat.ms/1lDZd5b
4.315E+17,Thu Feb 06 18:50:42 +0000 2014,You take for granted that you can feel the difference between a baseball &amp; an orange. Now an amputee can too. http://lat.ms/Mv9hNM
4.31488E+17,Thu Feb 06 18:03:48 +0000 2014,"Vitamin C looks promising as a cancer treatment, but who'll pay to get it to patients? @montemorin explains dilemma: http://lat.ms/1fLgVhY"
4.31479E+17,Thu Feb 06 17:26:03 +0000 2014,China has detected a brand-new type of bird flu -- H10N8. So far they've found it in two people; one died. @TheLancet http://lat.ms/1g6jb1F
4.31241E+17,Thu Feb 06 01:40:38 +0000 2014,"Scientists find a way to improve your hearing. Unfortunately, it requires that you go blind. via @LATsciguy"
4.31192E+17,Wed Feb 05 22:25:44 +0000 2014,"Can pumping 2,000 oranges-worth of Vitamin C into a patient's bloodstream help fight cancer? @montemorin http://lat.ms/N3Uv1i"
4.31145E+17,Wed Feb 05 19:18:51 +0000 2014,Makes you wonder about turning our health into a game show? http://lat.ms/1fuhfiJ
4.31133E+17,Wed Feb 05 18:30:35 +0000 2014,"RT @LATkarenkaplan: ""Who you gonna believe: me, or your lyin’ eyes?"" Scientists now say Richard Pryor was onto something. via @LATsciguy ht…"
4.31114E+17,Wed Feb 05 17:17:57 +0000 2014,"Researchers @uofcincy have advice for @NFL: To reduce concussions, stop playing at sea level. via @AlanZarembo http://lat.ms/1dqABmq"
4.31112E+17,Wed Feb 05 17:08:06 +0000 2014,"“Put simply, the sale of tobacco products is inconsistent with our purpose.” -- @CVS_Extra CEO Larry Merlo http://lat.ms/1atkpFZ"
4.30877E+17,Wed Feb 05 01:33:04 +0000 2014,"RT @montemorin: Wake up and smell the microbes! Beijing air found to contain over 1,300 species http://lat.ms/1brhCeE http://t.co/VxHZlR57…"
4.30807E+17,Tue Feb 04 20:56:55 +0000 2014,Will San Fran become the first US city to pass a soda tax? 2-cents-per-oz tax headed to Nov. ballot. via @leeromney http://lat.ms/MrR1VH
4.30807E+17,Tue Feb 04 20:55:17 +0000 2014,From the Don't-Try-This-At-Home files: Dissolving part of the brain improved learning (in gerbils). http://lat.ms/1fYxXYa
4.30801E+17,Tue Feb 04 20:32:57 +0000 2014,"If lung cancer and emphysema won't scare you away from smoking, what about wrinkles? @US_FDA will give it a try. http://lat.ms/1aZN6Lo"
4.30793E+17,Tue Feb 04 20:01:32 +0000 2014,When logic fails: New supermarket in low-income neighborhood didn't prompt residents to eat better or lose weight. http://lat.ms/1enGK94
4.30751E+17,Tue Feb 04 17:15:20 +0000 2014,"There are 1,315 kinds of bacteria, viruses &amp; fungi in Beijing smog. But they're harmless. The smog itself is deadly. http://lat.ms/1k89c0N"
4.30726E+17,Tue Feb 04 15:35:34 +0000 2014,"Added sugars are killing Americans, and not in the ways you might think. http://lat.ms/1eOBSog"
4.30526E+17,Tue Feb 04 02:20:14 +0000 2014,Soda and other sugar-sweetened beverages are #1 source of added sugars in US diet. #2 isn't even close. http://lat.ms/1eOBSog
4.30511E+17,Tue Feb 04 01:18:04 +0000 2014,Added sugars are killing Americans. @JAMAInternalMed study explains just how much. via @LATkarenkaplan http://lat.ms/1eOBSog
4.30453E+17,Mon Feb 03 21:28:21 +0000 2014,"Very strange but apparently true: Large, long-term study links slow response time with greater risk of early death. http://lat.ms/1elmHrS"
4.30439E+17,Mon Feb 03 20:35:23 +0000 2014,"RT @chadterhune: Medicaid expansion seen as relief for some, confusing burden for others via @LATerynbrown http://www.latimes.com/local/la-me-new-medi-cal-patients-20140203,0,6224799.story #ACA"
4.29391E+17,Fri Jan 31 23:10:20 +0000 2014,"RT @LATerynbrown: Calif. hikes confirmed #influenza death toll to 147, by @LATimesCityGov http://lat.ms/1nxvVUd"
4.29303E+17,Fri Jan 31 17:18:56 +0000 2014,"For Russian men, the more vodka you drink, the sooner you'll die, often before age 55. @TheLancet @LATMelissaHealy http://lat.ms/1ifkAVA"
4.29078E+17,Fri Jan 31 02:24:03 +0000 2014,"Russian proverb: ""Vodka is our enemy, so we'll utterly consume it!"" And vodka is winning. @TheLancet http://lat.ms/1ifkAVA"
4.29029E+17,Thu Jan 30 23:12:58 +0000 2014,"A little bit of peanut protein every day helped kids overcome peanut allergies, with few side effects. @TheLancet http://lat.ms/1bDOGwK"
4.28976E+17,Thu Jan 30 19:40:06 +0000 2014,"12.4% of kindergarteners were obese in new @NEJM study. By 8th grade, it was up to 20.8%. http://lat.ms/MA7NCA"
4.28956E+17,Thu Jan 30 18:20:56 +0000 2014,"Testosterone supplements can benefit some parts of the male body, but the heart may not be one of them. via @PLOSONE http://lat.ms/1fo8lWn"
4.28948E+17,Thu Jan 30 17:50:16 +0000 2014,Half of children who are obese become overweight during preschool. Disturbing @NEJM study via @mmacvean http://lat.ms/MA7NCA
4.28692E+17,Thu Jan 30 00:53:17 +0000 2014,Got heart issues? Here's more evidence you should think twice before taking testosterone. via @LATMelissaHealy http://lat.ms/1fo8lWn
4.28644E+17,Wed Jan 29 21:39:49 +0000 2014,"Get to know STAP stem cells, which scientists are calling a ""game changer"" for regenerative medicine. http://lat.ms/Mh1rqT"
4.28328E+17,Wed Jan 29 00:46:21 +0000 2014,Is there a link between DDT exposure and Alzheimer's disease? New research says the answer is a definite maybe. http://lat.ms/1dM9Jx2
4.28306E+17,Tue Jan 28 23:19:44 +0000 2014,WOW: Suicide attempts among transgender people are nearly 9 times higher than national average. via @LATimesemily http://lat.ms/1eeBWkG
4.28298E+17,Tue Jan 28 22:45:35 +0000 2014,Researchers document the health benefits of #yoga after breast cancer treatment. via @mmacvean http://lat.ms/1ful9bI
4.28293E+17,Tue Jan 28 22:27:49 +0000 2014,"Justinian Plague killed 30 to 50 mil people ~1,500 years ago. Experts say it still teaches us about our risk today. http://lat.ms/1evIQyt"
4.2829E+17,Tue Jan 28 22:13:28 +0000 2014,More than one in four U.S. families suffers financially due to medical bills. Data from @NCHStats @CDCgov http://lat.ms/1crpePd
4.28279E+17,Tue Jan 28 21:32:24 +0000 2014,Gluten-free Girl Scout cookie lover? @CeliacAwareness @celiacresearch @carolblymire. Help is on the way. http://lat.ms/1nd1SRI
4.27968E+17,Tue Jan 28 00:55:31 +0000 2014,A child in the U.S. is seriously injured by a firearm at a rate of nearly 1 per hour. via @LATMelissaHealy http://lat.ms/1jYAYKE
4.27945E+17,Mon Jan 27 23:24:56 +0000 2014,What product sends 20 U.S. kids/teens to the hospital every single day? Guns. via @AmerAcadPeds http://lat.ms/1jYAYKE
4.27943E+17,Mon Jan 27 23:14:09 +0000 2014,"7,000-year-old DNA offers scientists some surprises about how our immune systems evolved. http://lat.ms/1eti1L4"
4.27926E+17,Mon Jan 27 22:08:45 +0000 2014,Actor @meadd_cameron is a real jock. @bodyforwife talks to her for @latimeshealth. http://lat.ms/1dWsWCf
4.27912E+17,Mon Jan 27 21:14:23 +0000 2014,"Today's small step #LATfit: Read cereal box label. 10 grams sugar? More? If so, switch. More ideas: http://lat.ms/19jcwSQ"
4.27859E+17,Mon Jan 27 17:40:42 +0000 2014,RT @DavanMaharaj: STANDING ALONE: Morning in Peter's Canyon #lafit http://pbs.twimg.com/media/Be6wmjYCYAA9jjz.jpg
4.27102E+17,Sat Jan 25 15:31:53 +0000 2014,"RT @LATerynbrown More flu news @latimes: L.A. hospitals gird for rise in flu cases, via @skarlamangla http://lat.ms/1gbqUzS"
4.26859E+17,Fri Jan 24 23:28:51 +0000 2014,"Texas judge confirms brain death is death, orders pregnant Marlise Munoz removed from ventilator by 5 pm Monday. http://lat.ms/1e2tjcV"
4.26813E+17,Fri Jan 24 20:25:46 +0000 2014,"Did you know that cancer originated in dogs, not people? http://lat.ms/M5htot"
4.26586E+17,Fri Jan 24 05:25:16 +0000 2014,"The world's oldest, most widely disseminated cancer infects only dogs and spreads through sexual contact http://bit.ly/1ehwgm7"
4.26545E+17,Fri Jan 24 02:40:25 +0000 2014,Today's small step for health: Add a green or orange vegetable to dinner. Then do it again.  http://lat.ms/19jcwSQ #latfit
4.26526E+17,Fri Jan 24 01:23:31 +0000 2014,"Is your soda giving you cancer? @US_FDA says it will find out, spurred on by @consumerreports review. http://lat.ms/M0Zuzz"
4.26497E+17,Thu Jan 23 23:28:38 +0000 2014,New weight-loss strategy? Long exposure to cold temperatures helped people burn more calories. via @mmacvean http://lat.ms/KNbpiQ
4.26407E+17,Thu Jan 23 17:32:29 +0000 2014,Two more once-promising Alzheimer's drugs fail in late-stage clinical trials. @NEJM via @LATMelissaHealy http://lat.ms/1f9suiH
4.26189E+17,Thu Jan 23 03:05:24 +0000 2014,"BEWARE: Side effects of synthetic marijuana use include altered mental status, irregular heart beat and seizures. http://lat.ms/1fdk5ch"
4.26152E+17,Thu Jan 23 00:36:54 +0000 2014,Synthetic marijuana can make you sick for real. Report in @NEJM indicates it's getting more dangerous. http://lat.ms/1fdk5ch
4.26073E+17,Wed Jan 22 19:24:29 +0000 2014,"If you think vaccines are dangerous, check out this @CFR_org map to see the REAL dangers of skipping them. @mhilzik http://lat.ms/1f744Xc"
4.25839E+17,Wed Jan 22 03:55:07 +0000 2014,"Global trade: US exports manufacturing to China, China exports pollution to the US. http://lat.ms/1fXUdpw"
4.25829E+17,Wed Jan 22 03:15:46 +0000 2014,"The more you enjoy life, the more enjoyable your life will be. @CMAJ_News has the study to prove it! http://lat.ms/1aHRFan"
4.25807E+17,Wed Jan 22 01:46:32 +0000 2014,"Gov't advice on eating fish could cause you to eat too much mercury, too few omega-3s. @ewg via @mmacvean http://lat.ms/1mDcJnG"
4.25798E+17,Wed Jan 22 01:11:18 +0000 2014,RT @latimesscience: Impulsive? Impatient? Scientists can see it in your eyes. via @LATMelissaHealy http://lat.ms/LQwMBj
4.25789E+17,Wed Jan 22 00:36:47 +0000 2014,"When a gun joins a household, the risk of being shot and killed rises much more sharply for woman than for men. http://lat.ms/1cSCPdZ"
4.25771E+17,Tue Jan 21 23:26:10 +0000 2014,"Today's small step: Cut sweetener in coffee by 1/4. Once you don't notice anymore, cut 1/4 again. And so on. http://lat.ms/1aJcCyL #LATfit"
4.25431E+17,Tue Jan 21 00:53:08 +0000 2014,Hve fun! That's an order. It's important. http://lat.ms/19IZQ89
4.25347E+17,Mon Jan 20 19:21:28 +0000 2014,Take one step: Try exercising first thing in the a.m. You'll feel strong and virtuous all day. http://lat.ms/19jcwSQ #LATfit @Lizzyfit
4.25317E+17,Mon Jan 20 17:21:58 +0000 2014,"RT @LATerynbrown: ""Finding the gene is only the beginning"": how genome testing changed, and didn't change, one teenager's life. http://t.co…"
4.24283E+17,Fri Jan 17 20:52:43 +0000 2014,"RT @LATerynbrown: Flu deaths still rising in California, officials say, urging people to get immunized. H1N1 the predominant strain. http:/…"
4.24268E+17,Fri Jan 17 19:52:01 +0000 2014,There are many things scientists want to know about e-cigarettes. But they won't know them for several years. http://lat.ms/Lr6iGq
4.24264E+17,Fri Jan 17 19:35:12 +0000 2014,US @Surgeon_General Boris Lushniak to Hollywood: Get smoking out of movies aimed at kids and teens. http://lat.ms/1mbdCAH
4.24262E+17,Fri Jan 17 19:27:09 +0000 2014,"RT @LATkarenkaplan: ""Cigarettes are getting more lethal. ... Even though [people] are smoking less, they're dying more."" @DrFriedenCDC http…"
4.24248E+17,Fri Jan 17 18:33:25 +0000 2014,"Bad news on teen smoking: ""Nicotine exposure during adolescence may have lasting adverse consequences for brain."" http://lat.ms/1mbdCAH"
4.24245E+17,Fri Jan 17 18:19:34 +0000 2014,"@SkinnyonLowCal Right, they're probably doing many things right!"
4.24243E+17,Fri Jan 17 18:15:01 +0000 2014,"Smoking rates in NYC fell among all groups but white women. The reason? ""Sex &amp; the City"" @DrFriedenCDC says. http://lat.ms/1mbdCAH"
4.24011E+17,Fri Jan 17 02:50:27 +0000 2014,Overweight people who drank diet soda ate 88 more calories/day than those who drank full-calorie soda. MORE http://lat.ms/1dz2rRx
4.24011E+17,Fri Jan 17 02:50:24 +0000 2014,Obese people who drank diet soda ate 194 more calories/day than obese people who drank regular soda. @mmacvean http://lat.ms/1dz2rRx
4.2399E+17,Fri Jan 17 01:27:22 +0000 2014,"Counting on diet soda to help you lose weight? Don't forget to watch your other calories too. Seems obvious, but ... http://lat.ms/1dz2rRx"
4.23988E+17,Fri Jan 17 01:18:21 +0000 2014,"RT @LATkarenkaplan: Practical science! Heavy drinking of vodka, gin, whiskey or scotch degrades memory faster than beer, wine. http://t.co/…"
4.23984E+17,Fri Jan 17 01:05:07 +0000 2014,"WOW: For many kids, fast food is the HEALTHY part of their diet! via @LATMelissaHealy http://lat.ms/1dbGrrp"
4.23955E+17,Thu Jan 16 23:07:19 +0000 2014,"Prozac has long-lasting effects on the adolescent brain. In mice and rats, it makes for more resilient adults. http://lat.ms/Km8DRq"
4.23907E+17,Thu Jan 16 19:58:52 +0000 2014,What doesn't kill you doesn't necessarily make you stronger. Survivors of TBIs have higher risk of dying young. http://lat.ms/1dzhWKH
4.23869E+17,Thu Jan 16 17:26:11 +0000 2014,"California emergency rooms get an F from ER docs. Sadly, the state has plenty of company. via @LATerynbrown http://lat.ms/1dgtdNl"
4.23623E+17,Thu Jan 16 01:10:36 +0000 2014,"For men, heavy drinking impairs memory. For women, it affects ability to plan, organize and focus. http://lat.ms/1eKTKDU"
4.23609E+17,Thu Jan 16 00:14:52 +0000 2014,Some people drink to forget. New research shows it works -- permanently. @LATMelissaHealy on @GreenJournal study. http://lat.ms/1eKTKDU
4.23599E+17,Wed Jan 15 23:33:54 +0000 2014,"From the Dept. of Burst Bubbles: There is no ""obesity paradox"" for people with type 2 diabetes. @HarvardHealth @NEJM http://lat.ms/1kCNBio"
4.23553E+17,Wed Jan 15 20:30:06 +0000 2014,"Where you are has a powerful influence on how you think, especially about your fellow citizens. By @LATMelissaHealy http://lat.ms/1hrK9SU"
4.23548E+17,Wed Jan 15 20:10:51 +0000 2014,"Will kids make you happier? Yes, if you want them. They will also cause anger, worry &amp; stress. via @DeborahNetburn http://lat.ms/1dthT1E"
4.23538E+17,Wed Jan 15 19:31:30 +0000 2014,The @US_FDA takes further action to prevent liver damage from acetaminophen/Tylenol overdoses. http://lat.ms/1dRaGVz
4.23536E+17,Wed Jan 15 19:25:10 +0000 2014,"Asian Americans have the lowest BMIs among American adults, new data from @NCHStats shows. @CDCgov http://lat.ms/1dR9rpe"
4.23535E+17,Wed Jan 15 19:20:20 +0000 2014,"Excellent, insightful take on the @AdamsLisa-@nytkeller dust-up over breast cancer + social media by @cragcrest: http://bit.ly/1fyP46V"
4.23508E+17,Wed Jan 15 17:32:06 +0000 2014,"Alex Capron @USCGouldLaw on why McMath &amp; Munoz cases cause so much confusion: ""Brains don’t die; people die."" http://lat.ms/19tpmhu"
4.23324E+17,Wed Jan 15 05:22:23 +0000 2014,"Is a Texas hospital caring for a fetus? Or is it practicing ""cruel and obscene mutilation of a deceased body""? http://lat.ms/19tpmhu"
4.23262E+17,Wed Jan 15 01:16:02 +0000 2014,"Yoga, weights aren't just good for your body shape. They prevent Type 2 diabetes too! @PLOSMedicine via @marymacvean http://lat.ms/1m5W7BQ"
4.23258E+17,Wed Jan 15 01:00:24 +0000 2014,Texas hospital keeping Marlise Munoz on machines says it's helping her fetus. This study suggests it won't help much. http://lat.ms/1aDEK9T
4.23237E+17,Tue Jan 14 23:35:05 +0000 2014,"RT @Joypress: Unreal: apparently a police car with Mayor Garcetti in it hit a pedestrian outside LA Times office: http://www.latimes.com/local/lanow/la-me-ln-garcetti-car-accident-20140114,0,1729281.story"
4.22911E+17,Tue Jan 14 02:02:05 +0000 2014,"A new measure of health disparities in the US, reflected in children's bodies. From @PNASNews http://lat.ms/1fsXZHd"
4.22895E+17,Tue Jan 14 00:58:11 +0000 2014,"As @LATMelissaHealy says, the rich get thinner and the poor get fatter. via @PNASNews http://lat.ms/1fsXZHd"
4.22893E+17,Tue Jan 14 00:49:02 +0000 2014,"If you take beta blockers and drink green tea, be careful. via @LATkarenkaplan http://lat.ms/1akfqCi"
